competitor,rating,standard_error,ci_lower,ci_upper,ci_method,rank
nous-hermes-2-mixtral-8x7b-dpo,843.3127393481512,13.888015609783919,816.0927289362447,870.5327497600579,gao_local,22
vicuna-33b,843.2222824191081,4.092018862772376,835.2020728240157,851.2424920142005,gao_local,23
tulu-2-dpo-70b,832.7637777707223,7.1747543805273715,818.7015175869677,846.826037954477,gao_local,24
pplx-70b-online,823.1836356253349,6.61206576844716,810.2242248557683,836.1430463949014,gao_local,25
openhermes-2.5-mistral-7b,819.9944265017219,8.082163514013123,804.1536770970926,835.8351759063514,gao_local,26
deepseek-llm-67b-chat,819.6902621570579,9.006223936736667,802.0383876043516,837.3421367097643,gao_local,27
openchat-3.5,819.1804353454635,6.190056395798452,807.0481477474267,831.3127229435004,gao_local,28
solar-10.7b-instruct-v1.0,813.8660536765925,8.35604456396433,797.4885072780107,830.2436000751743,gao_local,29
llama2-70b-steerlm-chat,812.8289631150699,9.766656652529104,793.6866678267443,831.9712584033955,gao_local,30
gpt-3.5-turbo-1106,812.0802408485657,4.385759765988107,803.4843096623842,820.6761720347472,gao_local,31
dolphin-2.2.1-mistral-7b,808.8410293207264,12.973592902037144,783.4132544826491,834.2688041588037,gao_local,32
wizardlm-13b,808.6490647709738,6.361982063355326,796.1798090565076,821.1183204854401,gao_local,33
openchat-3.5-0106,807.7868080123991,16.050617382076382,776.3281760138968,839.2454400109013,gao_local,34
llama-2-13b-chat,797.3402748101837,4.887039678712944,787.761853048888,806.9186965714792,gao_local,35
codellama-34b-instruct,795.0598449284919,6.557652793131835,782.2070816308351,807.9126082261488,gao_local,36
llama-2-7b-chat,794.5895650328525,5.904052909687027,783.0178339670471,806.1612960986581,gao_local,37
qwen1.5-7b-chat,792.8885343598087,17.44307782403691,758.700730045167,827.0763386744502,gao_local,38
zephyr-7b-beta,792.0323966728542,5.091969557700875,782.0523197293862,802.0124736163223,gao_local,39
mpt-30b-chat,789.0602877748988,10.340505390754736,768.7932696270773,809.3273059227204,gao_local,40
pplx-7b-online,785.6434299611062,7.16106593332061,771.6079986408811,799.6788612813314,gao_local,41
guanaco-33b,785.3890516986064,9.743937022308122,766.291286067256,804.4868173299568,gao_local,42
vicuna-13b,779.4709107526197,4.378363152443195,770.8894766625939,788.0523448426457,gao_local,43
zephyr-7b-alpha,773.9468483130388,12.286943952647293,749.8648806857879,798.0288159402896,gao_local,44
stripedhyena-nous-7b,770.2556645332347,8.44973050250761,753.6944970692502,786.8168319972192,gao_local,45
falcon-180b-chat,762.2060501992909,14.942905446286229,732.9184937001825,791.4936066983993,gao_local,46
qwen-14b-chat,762.1704369386089,7.741662751732242,746.9970567647584,777.3438171124593,gao_local,47
palm-2,756.1236163161619,5.736072137388869,744.8811215141561,767.3661111181679,gao_local,48
qwen1.5-4b-chat,750.3495777428034,18.108109065692318,714.8583361459232,785.8408193396837,gao_local,49
mistral-7b-instruct,745.8186249276712,6.305650927468104,733.4597762107521,758.1774736445902,gao_local,50
vicuna-7b,738.1259044753042,6.429440918439161,725.5244318344353,750.7273771161731,gao_local,51
koala-13b,722.8964498521832,6.476817393537607,710.2021210264069,735.5907786779594,gao_local,52
chatglm3-6b,698.937570740534,8.63427584224131,682.0147010571568,715.8604404239113,gao_local,53
gpt4all-13b-snoozy,676.2587168467255,12.935159154275748,650.9062707700515,701.6111629233995,gao_local,54
mpt-7b-chat,659.3349987018455,8.649871656966274,642.3815617832979,676.2884356203932,gao_local,55
alpaca-13b,649.3043768248178,7.028483783212024,635.5288017437986,663.0799519058373,gao_local,56
RWKV-4-Raven-14B,649.038137821391,7.792412822400235,633.7652893368185,664.3109863059635,gao_local,57
chatglm2-6b,647.7851825981586,11.656786050050034,624.9383017645715,670.6320634317456,gao_local,58
oasst-pythia-12b,629.1484922682251,6.893314408052175,615.6378442943319,642.6591402421184,gao_local,59
fastchat-t5-3b,617.0793620448987,8.45525551481112,600.5073657557853,633.6513583340122,gao_local,60
chatglm-6b,601.345307813108,7.616668622892709,586.416911630062,616.2737039961539,gao_local,61
stablelm-tuned-alpha-7b,566.7342482634025,9.79497088113543,547.5364581067585,585.9320384200464,gao_local,62
dolly-v2-12b,554.9884884457765,9.771894055299965,535.8359280366475,574.1410488549054,gao_local,63
llama-13b,538.672735888857,11.760795460911927,515.6220003559274,561.7234714217864,gao_local,64
