competitor,rating,standard_error,ci_lower,ci_upper,ci_method,rank
llama-2-13b-chat,944.543598557612,5.261215308422509,934.2318060381931,954.855391077031,gao_local,37
zephyr-7b-beta,943.8409221701477,5.463180153804218,933.1332858276375,954.548558512658,gao_local,38
llama-2-7b-chat,941.4207363001777,6.276588463860758,929.1188489652311,953.7226236351245,gao_local,39
pplx-7b-online,939.3434805470112,7.675234603659397,924.3002971509432,954.386663943079,gao_local,40
guanaco-33b,934.6743422926497,10.22926790391971,914.6253456127556,954.723338972544,gao_local,41
mpt-30b-chat,927.3351021465699,11.064018218442767,905.650024914127,949.0201793790127,gao_local,42
zephyr-7b-alpha,926.7254587341479,13.553402879251006,900.1612772228543,953.2896402454413,gao_local,43
vicuna-13b,925.4013391583961,4.68902215401741,916.2110246138116,934.5916537029807,gao_local,44
stripedhyena-nous-7b,918.1081932995222,9.054792549917346,900.3611260142026,935.8552605848417,gao_local,45
falcon-180b-chat,913.9313099541873,16.35208981464738,881.8818028455141,945.9808170628604,gao_local,46
qwen-14b-chat,906.9163216759912,8.394223433667147,890.4639460678214,923.3686972841609,gao_local,47
qwen1.5-4b-chat,904.0151646612848,19.46050610865946,865.8732735673905,942.1570557551789,gao_local,48
palm-2,901.4234624136504,6.208699767227918,889.2546344790616,913.5922903482394,gao_local,49
mistral-7b-instruct,899.9662447417904,6.810643297083884,886.6176291679568,913.314860315624,gao_local,50
vicuna-7b,883.7461954917964,6.893468335968411,870.235245824731,897.2571451588617,gao_local,51
koala-13b,871.0344004574439,6.876215847365265,857.5572650466844,884.5115358682034,gao_local,52
chatglm3-6b,841.075014981171,9.326740470213133,822.7949395664011,859.3550903959408,gao_local,53
gpt4all-13b-snoozy,825.6254385498257,13.979623523533196,798.2258799262718,853.0249971733798,gao_local,54
mpt-7b-chat,810.3554215607522,9.167805470207217,792.3868530218768,828.3239900996277,gao_local,55
RWKV-4-Raven-14B,794.9559313433614,8.321282851026076,778.6465166501795,811.2653460365432,gao_local,56
chatglm2-6b,794.589042708644,12.495147195570746,770.0990042237986,819.0790811934893,gao_local,57
alpaca-13b,793.6873515929874,7.512186987788714,778.9637356517911,808.4109675341838,gao_local,58
oasst-pythia-12b,775.0531256038958,7.280130882801353,760.7843312708674,789.3219199369241,gao_local,59
fastchat-t5-3b,766.1423829145531,8.887195922123096,748.7237989836406,783.5609668454655,gao_local,60
chatglm-6b,746.0138245399638,7.985990508015191,730.3615707633753,761.6660783165523,gao_local,61
stablelm-tuned-alpha-7b,711.2789221287169,10.369116965753129,690.9558263243575,731.6020179330762,gao_local,62
dolly-v2-12b,708.7537624730445,10.23852723634656,688.6866178350729,728.8209071110161,gao_local,63
llama-13b,685.2360902749078,12.58755721435213,660.5649314814403,709.9072490683753,gao_local,64
