dataset_key,dataset_name,k,method,variant,action,candidate_mode,target_top_player,target_outside_player,selected_order,model_a,model_b,winner,match_id,match_copy,outcome,influence,influence_abs,fitted_probability,residual,leverage,objective_value,row_uid
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,25,minicpm-v-2_6,gpt-4o-2024-05-13,1.0,28606,reverse,1.0,-0.002260778375621814,0.002260778375621814,0.23172343512882135,0.7682765648711787,0.0005744852917777457,-0.16024119019176158,58455
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,26,minicpm-v-2_6,gpt-4o-2024-05-13,1.0,676,reverse,1.0,-0.002260778375621814,0.002260778375621814,0.23172343512882135,0.7682765648711787,0.0005744852917777457,-0.16024119019176158,30525
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,27,gpt-4o-2024-05-13,minicpm-v-2_6,0.0,1924,reverse,0.0,-0.002260778375621814,0.002260778375621814,0.7682765648711787,-0.7682765648711787,0.0005744852917777456,-0.16024119019176158,31773
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,28,gpt-4o-2024-05-13,minicpm-v-2_6,0.0,9554,reverse,0.0,-0.002260778375621814,0.002260778375621814,0.7682765648711787,-0.7682765648711787,0.0005744852917777456,-0.16024119019176158,39403
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,29,minicpm-v-2_6,gpt-4o-2024-05-13,1.0,20743,reverse,1.0,-0.002260778375621814,0.002260778375621814,0.23172343512882135,0.7682765648711787,0.0005744852917777457,-0.16024119019176158,50592
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,30,minicpm-v-2_6,gpt-4o-2024-05-13,1.0,20811,reverse,1.0,-0.002260778375621814,0.002260778375621814,0.23172343512882135,0.7682765648711787,0.0005744852917777457,-0.16024119019176158,50660
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,31,minicpm-v-2_6,gpt-4o-2024-05-13,1.0,1924,forward,1.0,-0.002260778375621814,0.002260778375621814,0.23172343512882135,0.7682765648711787,0.0005744852917777457,-0.16024119019176158,1924
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,32,minicpm-v-2_6,gpt-4o-2024-05-13,1.0,357,forward,1.0,-0.002260778375621814,0.002260778375621814,0.23172343512882135,0.7682765648711787,0.0005744852917777457,-0.16024119019176158,357
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,33,gpt-4o-2024-05-13,minicpm-v-2_6,0.0,20743,forward,0.0,-0.002260778375621814,0.002260778375621814,0.7682765648711787,-0.7682765648711787,0.0005744852917777456,-0.16024119019176158,20743
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,34,minicpm-v-2_6,gpt-4o-2024-05-13,1.0,27908,reverse,1.0,-0.002260778375621814,0.002260778375621814,0.23172343512882135,0.7682765648711787,0.0005744852917777457,-0.16024119019176158,57757
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,35,minicpm-v-2_6,gpt-4o-2024-05-13,1.0,27679,reverse,1.0,-0.002260778375621814,0.002260778375621814,0.23172343512882135,0.7682765648711787,0.0005744852917777457,-0.16024119019176158,57528
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,36,gpt-4o-2024-05-13,minicpm-v-2_6,0.0,27679,forward,0.0,-0.002260778375621814,0.002260778375621814,0.7682765648711787,-0.7682765648711787,0.0005744852917777456,-0.16024119019176158,27679
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,37,minicpm-v-2_6,gpt-4o-2024-05-13,1.0,26061,reverse,1.0,-0.002260778375621814,0.002260778375621814,0.23172343512882135,0.7682765648711787,0.0005744852917777457,-0.16024119019176158,55910
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,38,gpt-4o-2024-05-13,minicpm-v-2_6,0.0,9966,forward,0.0,-0.002260778375621814,0.002260778375621814,0.7682765648711787,-0.7682765648711787,0.0005744852917777456,-0.16024119019176158,9966
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,39,minicpm-v-2_6,gpt-4o-2024-05-13,1.0,26747,forward,1.0,-0.002260778375621814,0.002260778375621814,0.23172343512882135,0.7682765648711787,0.0005744852917777457,-0.16024119019176158,26747
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,40,minicpm-v-2_6,gpt-4o-2024-05-13,1.0,8567,reverse,1.0,-0.002260778375621814,0.002260778375621814,0.23172343512882135,0.7682765648711787,0.0005744852917777457,-0.16024119019176158,38416
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,41,gpt-4o-2024-05-13,minicpm-v-2_6,0.0,26065,reverse,0.0,-0.002260778375621814,0.002260778375621814,0.7682765648711787,-0.7682765648711787,0.0005744852917777456,-0.16024119019176158,55914
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,42,minicpm-v-2_6,gpt-4o-2024-05-13,1.0,26233,forward,1.0,-0.002260778375621814,0.002260778375621814,0.23172343512882135,0.7682765648711787,0.0005744852917777457,-0.16024119019176158,26233
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,43,minicpm-v-2_6,gpt-4o-2024-05-13,1.0,9966,reverse,1.0,-0.002260778375621814,0.002260778375621814,0.23172343512882135,0.7682765648711787,0.0005744852917777457,-0.16024119019176158,39815
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,44,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,2241,forward,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,2241
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,45,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,28991,forward,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,28991
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,46,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,24215,forward,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,24215
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,47,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,15020,forward,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,15020
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,48,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,13042,reverse,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,42891
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,49,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,18550,forward,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,18550
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,50,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,15595,reverse,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,45444
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,51,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,20859,forward,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,20859
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,52,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,28250,reverse,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,58099
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,53,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,6275,forward,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,6275
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,54,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,6349,forward,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,6349
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,55,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,19520,reverse,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,49369
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,56,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,14374,forward,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,14374
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,57,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,2791,reverse,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,32640
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,58,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,24104,reverse,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,53953
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,59,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,19359,forward,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,19359
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,60,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,27890,forward,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,27890
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,61,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,19845,forward,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,19845
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,62,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,13377,reverse,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,43226
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,63,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,13274,forward,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,13274
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,64,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,13255,forward,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,13255
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,65,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,12729,reverse,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,42578
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,66,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,26214,reverse,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,56063
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,67,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,22624,reverse,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,52473
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,68,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,6123,reverse,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,35972
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,69,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,20748,forward,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,20748
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,70,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,17133,forward,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,17133
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,71,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,12575,reverse,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,42424
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,72,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,6354,reverse,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,36203
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,73,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,4237,reverse,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,34086
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,74,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,25587,forward,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,25587
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,75,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,9050,forward,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,9050
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,76,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,6098,forward,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,6098
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,77,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,10627,forward,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,10627
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,78,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,28003,reverse,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,57852
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,79,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,18208,reverse,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,48057
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,80,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,22767,forward,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,22767
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,81,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,2589,forward,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,2589
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,82,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,27289,forward,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,27289
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,83,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,7139,reverse,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,36988
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,84,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,10904,reverse,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,40753
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,85,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,7287,forward,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,7287
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,86,minicpm-v-2_6,claude-3-5-sonnet-20240620,1.0,27464,reverse,1.0,-0.0022364899616934483,0.0022364899616934483,0.2489875748341324,0.7510124251658676,0.000586852994082352,-0.16024119019176158,57313
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,87,claude-3-5-sonnet-20240620,minicpm-v-2_6,0.0,7139,forward,0.0,-0.002236489961693448,0.002236489961693448,0.7510124251658675,-0.7510124251658675,0.0005868529940823521,-0.16024119019176158,7139
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,88,claude-3-5-sonnet-20240620,minicpm-v-2_6,0.0,2241,reverse,0.0,-0.002236489961693448,0.002236489961693448,0.7510124251658675,-0.7510124251658675,0.0005868529940823521,-0.16024119019176158,32090
vision_arena,Vision Arena,14,ci_aware,drop,drop,,minicpm-v-2_6,llava-v1.6-34b,89,claude-3-5-sonnet-20240620,minicpm-v-2_6,0.0,2791,forward,0.0,-0.002236489961693448,0.002236489961693448,0.7510124251658675,-0.7510124251658675,0.0005868529940823521,-0.16024119019176158,2791
