competitor,rating,standard_error,ci_lower,ci_upper,ci_method,rank
openchat-3.5-0106,958.7684644676457,16.96442217144335,925.518807993084,992.0181209422075,gao_local,32
wizardlm-13b,957.3415347029191,6.82231558378808,943.9700418675282,970.7130275383101,gao_local,33
dolphin-2.2.1-mistral-7b,956.3465633184862,13.803421812549189,929.2923537024753,983.4007729344974,gao_local,34
gpt-3.5-turbo-1106,954.4472377476446,4.744190838895989,945.1487945676236,963.7456809276656,gao_local,35
codellama-34b-instruct,949.1583470161974,7.090656224084936,935.2609161902361,963.0557778421586,gao_local,36
llama-2-13b-chat,944.5658070504836,5.261194357444354,934.2540555942273,954.8775585067399,gao_local,37
zephyr-7b-beta,943.8694498149646,5.463162604780358,933.161847867909,954.5770517620201,gao_local,38
llama-2-7b-chat,941.4400003237575,6.27657411670186,929.1381411087256,953.7418595387894,gao_local,39
pplx-7b-online,939.3545499540347,7.67521325738953,924.3114083958868,954.3976915121825,gao_local,40
guanaco-33b,934.7247000513624,10.2292601325012,914.6757186031687,954.7736814995562,gao_local,41
mpt-30b-chat,927.3766094953452,11.063984214059166,905.6915989102696,949.0616200804209,gao_local,42
zephyr-7b-alpha,926.7552077392361,13.55338164995003,900.1910678366079,953.3193476418642,gao_local,43
vicuna-13b,925.4323377099381,4.688992064336673,916.2420821400441,934.6225932798321,gao_local,44
stripedhyena-nous-7b,918.1093993733267,9.054784787854855,900.36234730137,935.8564514452834,gao_local,45
falcon-180b-chat,913.9659903164525,16.351973930436014,881.91671033666,946.0152702962449,gao_local,46
qwen-14b-chat,906.9320662710402,8.39421001694717,890.4797169591584,923.3844155829221,gao_local,47
qwen1.5-4b-chat,903.8223383466095,19.461390701778868,865.6787134820603,941.9659632111589,gao_local,48
palm-2,901.4600199332801,6.208672135624046,889.2912461556397,913.6287937109207,gao_local,49
mistral-7b-instruct,899.978370779138,6.810630616106004,886.6297800595644,913.3269614987116,gao_local,50
vicuna-7b,883.7846224192823,6.893449950161915,870.2737087877356,897.295536050829,gao_local,51
koala-13b,871.0730507268397,6.876204747877053,857.5959370706775,884.5501643830021,gao_local,52
chatglm3-6b,841.0833208828743,9.326745496194322,822.8032356173624,859.3634061483864,gao_local,53
gpt4all-13b-snoozy,825.6777415908989,13.979720435602617,798.2779930231792,853.0774901586187,gao_local,54
mpt-7b-chat,810.3989518351017,9.167822616328216,792.4303496904466,828.3675539797567,gao_local,55
RWKV-4-Raven-14B,794.9978560777959,8.321292330034009,778.6884228060999,811.307289349492,gao_local,56
chatglm2-6b,794.6180000680367,12.495142607027057,770.1279705765719,819.1080295595018,gao_local,57
alpaca-13b,793.7266414000068,7.51219241186289,779.0030148278204,808.450267972193,gao_local,58
oasst-pythia-12b,775.0920150901354,7.280143739601989,760.8231955582407,789.36083462203,gao_local,59
fastchat-t5-3b,766.1838648252283,8.887211180238081,748.7652509889599,783.6024786614967,gao_local,60
chatglm-6b,746.0523937219002,7.985989513118196,730.400141895274,761.7046455485265,gao_local,61
stablelm-tuned-alpha-7b,711.3122345198392,10.369134410454972,690.9891045244926,731.635364515186,gao_local,62
dolly-v2-12b,708.7886328012968,10.238563844003151,688.7214164136366,728.8558491889569,gao_local,63
llama-13b,685.2720866169266,12.587610425503184,660.6008235315194,709.9433497023338,gao_local,64
