competitor,rating,standard_error,ci_lower,ci_upper,ci_method,rank
dolphin-2.2.1-mistral-7b,808.9459560303418,12.973867872896529,783.5176422592833,834.3742698014003,gao_local,32
wizardlm-13b,808.8832076137878,6.361756254927656,796.4143944757071,821.3520207518684,gao_local,33
openchat-3.5-0106,807.0613739607663,16.056103895041677,775.5919885944513,838.5307593270813,gao_local,34
llama-2-13b-chat,797.4981240307945,4.886954190596285,787.9198698231287,807.0763782384604,gao_local,35
codellama-34b-instruct,795.3524550457709,6.557997103932539,782.499016911345,808.2058931801967,gao_local,36
llama-2-7b-chat,794.7243053327978,5.903931354291507,783.1528125111897,806.2957981544059,gao_local,37
zephyr-7b-beta,792.1899718019208,5.091970231871176,782.2098935371032,802.1700500667383,gao_local,38
qwen1.5-7b-chat,791.6555730311221,17.44788930176296,757.4583383934249,825.8528076688192,gao_local,39
mpt-30b-chat,789.5500125182259,10.340141785587626,769.2837070234365,809.8163180130153,gao_local,40
guanaco-33b,785.8797087317794,9.743626910520154,766.7825509083646,804.9768665551942,gao_local,41
pplx-7b-online,785.736199503656,7.16105655109621,771.7007865722529,799.7716124350593,gao_local,42
vicuna-13b,779.5369849728062,4.378115307159039,770.9560366506109,788.1179332950014,gao_local,43
zephyr-7b-alpha,774.1302385607634,12.287013120853953,750.0481353663185,798.2123417552082,gao_local,44
stripedhyena-nous-7b,770.4440330281066,8.449316476123048,753.8836770409246,787.0043890152887,gao_local,45
qwen-14b-chat,762.343284517416,7.7417052210267805,747.1698211052778,777.5167479295542,gao_local,46
falcon-180b-chat,762.1443325379724,14.944455505829639,732.853737977985,791.4349270979599,gao_local,47
palm-2,756.3645054408719,5.735767515836503,745.1226076861376,767.6064031956063,gao_local,48
qwen1.5-4b-chat,749.1170517053398,18.112580257349812,713.6170467338429,784.6170566768366,gao_local,49
mistral-7b-instruct,745.9722556559514,6.305607174632731,733.6134926930139,758.331018618889,gao_local,50
vicuna-7b,738.3920471051398,6.429077683094006,725.7912863924653,750.9928078178143,gao_local,51
koala-13b,723.2156327005059,6.476283925999101,710.5223494518921,735.9089159491199,gao_local,52
chatglm3-6b,699.0651511342244,8.634220441578375,682.1423900341512,715.9879122342975,gao_local,53
gpt4all-13b-snoozy,676.6841099287597,12.933597944916933,651.3347237662011,702.033496091318,gao_local,54
mpt-7b-chat,659.7490196553152,8.64879897551403,642.7976851537808,676.7003541568497,gao_local,55
alpaca-13b,649.6494269360489,7.027798788941225,635.8751944191299,663.423659452968,gao_local,56
RWKV-4-Raven-14B,649.3994888838481,7.791620880545636,634.1281925767885,664.6707851909078,gao_local,57
chatglm2-6b,647.7512427194822,11.6598566631714,624.898343594767,670.6041418441976,gao_local,58
oasst-pythia-12b,629.4857430903569,6.892667779694229,615.9763624847565,642.9951236959571,gao_local,59
fastchat-t5-3b,617.502067265835,8.45397616852472,600.9325784493666,634.0715560823033,gao_local,60
chatglm-6b,601.7126608242095,7.615840157577366,586.785888403344,616.639433245075,gao_local,61
stablelm-tuned-alpha-7b,567.1422128964257,9.793680186757395,547.9469524542776,586.3374733385738,gao_local,62
dolly-v2-12b,555.401346202849,9.770511790869481,536.251494982221,574.5511974234771,gao_local,63
llama-13b,539.2870272401822,11.7569232746999,516.2438810527697,562.3301734275947,gao_local,64
